,theme,time
1516810,milliliter,134220.0
1516811,milliliter,5820.0
1516812,milliliter,6300.0
1516813,milliliter,26820.0
1516814,milliliter,40243.0
1516815,milliliter,1500.0
1516816,milliliter,3600.0
1516817,milliliter,960.0
1516818,milliliter,8543340.0
1516819,milliliter,20685.0
1516820,milliliter,27100.0
1516821,milliliter,750.0
1516822,milliliter,23760.0
1516823,milliliter,58578.0
1516824,milliliter,996.0
1516825,milliliter,4540.666666666667
1516826,milliliter,1500.0
1516827,milliliter,222300.0
1516828,milliliter,52590.0
1516829,milliliter,1597.0
1516830,milliliter,250740.0
1516831,milliliter,55423.0
1516832,milliliter,1740.0
1516833,milliliter,36000.0
1516834,milliliter,79680.0
1516835,milliliter,46022.545454545456
1516836,milliliter,329460.0
1516837,milliliter,36000.0
1516838,milliliter,249.0
1516839,milliliter,60.0
1516840,milliliter,30.0
1516841,milliliter,134240.0
1516842,milliliter,39600.0
1516843,milliliter,1214820.0
1516844,milliliter,960.0
1516845,milliliter,360.0
1516846,milliliter,69000.0
1516847,milliliter,39600.0
1516848,milliliter,9823776.5
1516849,milliliter,2280.0
1516850,milliliter,2985.0
1516851,milliliter,60.0
1516852,milliliter,62488.666666666664
1516853,milliliter,64529.0
1516854,milliliter,240.0
1516855,milliliter,249000.0
1516856,milliliter,249000.0
1516857,milliliter,336.0
1516858,milliliter,39600.0
1516859,milliliter,91500.0
1516860,milliliter,25.0
1516861,milliliter,3237.0
1516862,milliliter,1950.0
1516863,milliliter,1252.5
1516864,milliliter,8832.0
1516865,milliliter,35500.0
1516866,milliliter,526.0
1516867,milliliter,36000.0
1516868,milliliter,72936.0
1516869,milliliter,187720.0
1516870,milliliter,1571.0
1516871,milliliter,1125270.0
1516872,milliliter,600.0
1516873,milliliter,176.0
1516874,milliliter,8548.0
1516875,milliliter,5020.0
1516876,milliliter,569.0
1516877,milliliter,9371.0
1516878,milliliter,164659.0
1516879,milliliter,3283680.0
1516880,milliliter,5825.0
1516881,milliliter,999.0
1516882,milliliter,35.0
1516883,milliliter,36000.0
1516884,milliliter,36000.0
1516885,milliliter,682.0
1516886,milliliter,13300.0
1516887,milliliter,305274.0
1516888,milliliter,6780.0
1516889,milliliter,44737.0
1516890,milliliter,17572.0
1516891,milliliter,51660.0
1516892,milliliter,36000.0
1516893,milliliter,5760.0
1516894,milliliter,36000.0
1516895,milliliter,36000.0
1516896,milliliter,144715.66666666666
1516897,milliliter,75747.0
1516898,milliliter,32291.5
1516899,milliliter,120.0
1516900,milliliter,3917190.0
1516901,milliliter,36000.0
1516902,milliliter,36000.0
1516903,milliliter,403345.0
1516904,milliliter,650236.0
1516905,milliliter,5438.0
1516906,milliliter,349080.5
1516907,milliliter,43200.0
1516908,milliliter,18735.25
1516909,milliliter,92.0
1516910,milliliter,1465071.857142857
1516911,milliliter,377.0
1516912,milliliter,7947.75
1516913,milliliter,1260.0
1516914,milliliter,24.0
1516915,milliliter,4773.5
1516916,milliliter,509732.0
1516917,milliliter,502348.2
1516918,milliliter,318399.0
1516919,milliliter,43200.0
1516920,milliliter,36000.0
1516921,milliliter,29160.0
1516922,milliliter,1853.0
1516923,milliliter,14285.0
1516924,milliliter,510180.0
1516925,milliliter,98.0
1516926,milliliter,305.0
1516927,milliliter,1586881.5
1516928,milliliter,10628.0
1516929,milliliter,2686.0
1516930,milliliter,116.0
1516931,milliliter,1961.3333333333333
1516932,milliliter,266.0
1516933,milliliter,109806.0
1516934,milliliter,14441609.333333334
1516935,milliliter,30173.0
1516936,milliliter,788881.0
1516937,milliliter,1397610.0
1516938,milliliter,55.0
1516939,milliliter,498.0
1516940,milliliter,12572340.0
1516941,milliliter,534.0
1516942,milliliter,10816.0
1516943,milliliter,9.0
1516944,milliliter,28036.0
1516945,milliliter,264217.0
1516946,milliliter,3548.0
1516947,milliliter,130800.0
1516948,milliliter,603046.0
1516949,milliliter,2659.0
1516950,milliliter,224538.0
1516951,milliliter,70.5
1516952,milliliter,3566.0
1516953,milliliter,691.5
1516954,milliliter,6764.0
1516955,milliliter,4560.0
1516956,milliliter,123173.6
1516957,milliliter,65152.444444444445
1516958,milliliter,43132.5
1516959,milliliter,1063.0
1516960,milliliter,52309.0
1516961,milliliter,86594.0
1516962,milliliter,841.0
1516963,milliliter,516032.0
1516964,milliliter,3156.0
1516965,milliliter,452859.0
1516966,milliliter,154705.0
1516967,milliliter,475.6666666666667
1516968,milliliter,381.5
1516969,milliliter,2403.6666666666665
1516970,milliliter,11830.0
1516971,milliliter,1272.0
1516972,milliliter,1599.6666666666667
1516973,milliliter,169939.0
1516974,milliliter,4067040.0
1516975,milliliter,1194660.0
1516976,milliliter,2945.0
1516977,milliliter,38286.0
1516978,milliliter,60.0
1516979,milliliter,36000.0
1516980,milliliter,220.0
1516981,milliliter,315960.0
1516982,milliliter,3765.0
1516983,milliliter,9090.0
1516984,milliliter,19290.0
1516985,milliliter,217980.0
1516986,milliliter,7500.0
1516987,milliliter,58360.0
1516988,milliliter,41940.0
1516989,milliliter,44760.0
1516990,milliliter,840.0
1516991,milliliter,94980.0
1516992,milliliter,1020.0
1516993,milliliter,621540.0
1516994,milliliter,36000.0
1516995,milliliter,60.0
1516996,milliliter,36000.0
1516997,milliliter,9120.0
1516998,milliliter,211500.0
1516999,milliliter,84240.0
1517000,milliliter,7800.0
1517001,milliliter,660.0
1517002,milliliter,1725870.0
1517003,milliliter,36000.0
1517004,milliliter,4580.0
1517005,milliliter,177585.0
1517006,milliliter,7280.0
1517007,milliliter,3000.0
1517008,milliliter,28680.0
1517009,milliliter,1128427.5
1517010,milliliter,56820.0
1517011,milliliter,180.0
1517012,milliliter,48150.0
1517013,milliliter,900.0
1517014,milliliter,165120.0
1517015,milliliter,540.0
1517016,milliliter,540.0
1517017,milliliter,3690.0
1517018,milliliter,8160.0
1517019,milliliter,36000.0
1517020,milliliter,13092.0
1517021,milliliter,15780.0
1517022,milliliter,7080.0
1517023,milliliter,36000.0
1517024,milliliter,134610.0
1517025,milliliter,27360.0
1517026,milliliter,27075.0
1517027,milliliter,456120.0
1517028,milliliter,213870.0
1517029,milliliter,424020.0
1517030,milliliter,23960.0
1517031,milliliter,480.0
1517032,milliliter,120.0
1517033,milliliter,19500.0
1517034,milliliter,2066.0
1517035,milliliter,3768.0
1517036,milliliter,216.0
1517037,milliliter,37530.0
1517038,milliliter,13474.0
1517039,milliliter,600.0
1517040,milliliter,450540.0
1517041,milliliter,83160.0
1517042,milliliter,17760.0
1517043,milliliter,7273094.0
1517044,milliliter,23730.0
1517045,milliliter,349860.0
1517046,milliliter,230.5
1517047,milliliter,5900.0
1517048,milliliter,8100.0
1517049,milliliter,7413.0
1517050,milliliter,180.0
1517051,milliliter,6890.0
1517052,milliliter,956.0
1517053,milliliter,311800.5
1517054,milliliter,5040.0
1517055,milliliter,59424.88888888889
1517056,milliliter,101.0
1517057,milliliter,102009.0
1517058,milliliter,38970.0
1517059,milliliter,9120.0
1517060,milliliter,88852.0
1517061,milliliter,5520.0
1517062,milliliter,1011.75
1517063,milliliter,600.5
1517064,milliliter,7345.0
1517065,milliliter,216479.5
1517066,milliliter,3420.0
1517067,milliliter,232410.0
1517068,milliliter,743120.0
1517069,milliliter,1941.0
1517070,milliliter,28080.0
1517071,milliliter,1855226.5
1517072,milliliter,16620.0
1517073,milliliter,4920.0
1517074,milliliter,471840.0
1517075,milliliter,2869140.0
1517076,milliliter,402260.0
1517077,milliliter,518130.0
1517078,milliliter,1083.0
1517079,milliliter,600.0
1517080,milliliter,120.0
1517081,milliliter,47112.181818181816
1517082,milliliter,7339.0
1517083,milliliter,16503.0
1517084,milliliter,13200.0
1517085,milliliter,5021280.0
1517086,milliliter,408960.0
1517087,milliliter,439006.0
1517088,milliliter,3617733.0
1517089,milliliter,4585860.0
1517090,milliliter,6952230.0
1517091,milliliter,37020.0
1517092,milliliter,202557.75
1517093,milliliter,68157.33333333333
1517094,milliliter,445.0
1517095,milliliter,5659.0
1517096,milliliter,4995840.0
1517097,milliliter,120.0
1517098,milliliter,8220.0
1517099,milliliter,13500.0
1517100,milliliter,2340.0
1517101,milliliter,5640.0
1517102,milliliter,240.0
1517103,milliliter,1788.0
1517104,milliliter,9895.0
1517105,milliliter,63564.25
1517106,milliliter,357.0
1517107,milliliter,107194.0
1517108,milliliter,319574.3333333333
1517109,milliliter,1144080.0
1517110,milliliter,48192.0
1517111,milliliter,5337.0
1517112,milliliter,134008.0
1517113,milliliter,132.0
1517114,milliliter,82813.0
1517115,milliliter,356.0
1517116,milliliter,79955.0
1517117,milliliter,465840.0
1517118,milliliter,660.0
1517119,milliliter,1008860.0
1517120,milliliter,271440.0
1517121,milliliter,682590.0
1523720,million,819.0
1523721,million,36000.0
1523722,million,14400.0
1523723,million,12442.5
1523724,million,2255940.0
1523725,million,360.0
1523726,million,390.0
1523727,million,1966.0
1523728,million,5274369.0
1523729,million,488563.0
1523730,million,377.0
1523731,million,6633.0
1523732,million,1626605.0
1523733,million,36000.0
1523734,million,173118.0
1523735,million,216583.625
1523736,million,17498250.0
1523737,million,1118475.0
1523738,million,39600.0
1523739,million,13186215.0
1523740,million,1509.0
1523741,million,1088.6666666666667
1523742,million,13127340.0
1523743,million,195372.36
1523744,million,6562.0
1523745,million,43200.0
1523746,million,1917.0
1523747,million,17.0
1523748,million,0.5
1523749,million,0.5
1523750,million,0.5
1523751,million,2.5
1523752,million,1.0
1523753,million,0.5
1523754,million,1.0
1523755,million,0.5
1523756,million,1.0
1523757,million,0.5
1523758,million,36000.0
1523759,million,112740.0
1523760,million,14400.0
1523761,million,150.0
1523762,million,34740.0
1523763,million,1782840.0
1523764,million,78983.0
1523765,million,584400.0
1523766,million,14400.0
1523767,million,1945189.0
1523768,million,3890379.0
1523769,million,15917768.0
1523770,million,73.0
1523771,million,93086.0
1523772,million,10800.0
1523773,million,4871220.0
1523774,million,914550.5
1523775,million,1.0
1523776,million,81972.0
1523777,million,122058.26086956522
1523778,million,190769.2
1523779,million,7042150.0
1523780,million,112096.55555555556
1523781,million,44583.0
1523782,million,2584.0
1523783,million,2189.5
1523784,million,1866.0
1523785,million,1015964.5
1523786,million,1200.0
1523787,million,67527.0
1523788,million,194.0
1523789,million,220933.66666666666
1523790,million,464894.1176470588
1523791,million,36000.0
1523792,million,240.0
1523793,million,529761.75
1523794,million,77160.0
1523795,million,238904.0
1523796,million,9430.5
1523797,million,456.5
1523798,million,360882.0
1523799,million,2523.0
1523800,million,2875315.0
1523801,million,4540.666666666667
1523802,million,27925.0
1523803,million,1253090.8
1523804,million,162582.5
1523805,million,874.0
1523806,million,1204.0
1523807,million,1229.0
1523808,million,57.0
1523809,million,212370.0
1523810,million,469630.0
1523811,million,6.0
1523812,million,4933.0
1523813,million,50490.0
1523814,million,36000.0
1523815,million,1.0
1523816,million,89561.0
1523817,million,180.0
1523818,million,154707.0
1523819,million,450.0
1523820,million,149100.0
1523821,million,210336.11111111112
1523822,million,65820.0
1523823,million,843.0
1523824,million,36000.0
1523825,million,19932.0
1523826,million,1267.0
1523827,million,983790.0
1523828,million,6240.0
1523829,million,27303.0
1523830,million,1740.0
1523831,million,36000.0
1523832,million,98092.0
1523833,million,360.0
1523834,million,36000.0
1523835,million,581340.0
1523836,million,1902660.0
1523837,million,996180.0
1523838,million,1.5
1523839,million,3663.0
1523840,million,169.0
1523841,million,13.5
1523842,million,27712.0
1523843,million,1413.0
1523844,million,194643.0
1523845,million,80899.25
1523846,million,1337175.6666666667
1523847,million,45760.0
1523848,million,4884.0
1523849,million,2210.0
1523850,million,43200.0
1523851,million,1610.0
1523852,million,605760.0
1523853,million,67980.0
1523854,million,14400.0
1523855,million,234112.0
1523856,million,1260.0
1523857,million,8.0
1523858,million,23406.0
1523859,million,3873.0
1523860,million,108300.0
1523861,million,36000.0
1523862,million,1057.0
1523863,million,10116.0
1523864,million,3019.25
1523865,million,3300.0
1523866,million,90780.0
1523867,million,36000.0
1523868,million,416685.0
1523869,million,684.0
1523870,million,12.0
1523871,million,7027.0
1523872,million,675123840.0
1523873,million,31205.0
1523874,million,790470.0
1523875,million,807.5
1523876,million,400620.0
1523877,million,204990.0
1523878,million,11908479.0
1523879,million,54.5
1523880,million,623290.0
1523881,million,354.0
1523882,million,359.0
1523883,million,1.0
1523884,million,3600.0
1523885,million,14764.75
1523886,million,805935.0
1523887,million,170880.0
1523888,million,241080.0
1523889,million,3841.5
1523890,million,374.0
1523891,million,54.0
1523892,million,292567.5
1523893,million,9581.5
1523894,million,36000.0
1523895,million,927.0
1523896,million,180.0
1523897,million,25200.0
1523898,million,813270.0
1523899,million,3406.0
1523900,million,6755.0
1523901,million,1.0
1523902,million,336.0
1523903,million,759.0
1523904,million,312660.0
1523905,million,1504722.75
1523906,million,63833.666666666664
1523907,million,513928.0
1523908,million,36000.0
1523909,million,520860.0
1523910,million,84.5
1523911,million,36000.0
1523912,million,406.75
1523913,million,36000.0
1523914,million,43980.0
1523915,million,48283.5
1523916,million,484931.0
1523917,million,1121338.3333333333
1523918,million,1100688.6
1523919,million,6986045.0
1523920,million,33479.0
1523921,million,35572.666666666664
1523922,million,36000.0
1523923,million,3960.0
1523924,million,166560.0
1523925,million,379128.125
1523926,million,256571.0
1523927,million,2768.0
1523928,million,17472.0
1523929,million,670356600.0
1523930,million,76410.0
1523931,million,3300.0
1523932,million,199500.0
1523933,million,15493.333333333334
1523934,million,1740.0
1523935,million,5020.0
1523936,million,4634.0
1523937,million,7907610.0
1523938,million,36000.0
1523939,million,169890.0
1523940,million,45400.0
1523941,million,960.0
1523942,million,310.0
1523943,million,739.0
1523944,million,6056958.0
1523945,million,52298.0
1523946,million,36000.0
1523947,million,14901318.5
1523948,million,59823.0
1523949,million,57.0
1523950,million,315993.0
1523951,million,2308.0
1523952,million,43200.0
1523953,million,3720.0
1523954,million,13300.0
1523955,million,82980.0
1523956,million,2677380.0
1523957,million,2520.0
1523958,million,29739.0
1523959,million,25224.5
1523960,million,173273.66666666666
1523961,million,31601.0
1523962,million,612883.0
1523963,million,44111.5
1523964,million,44979.2
1523965,million,6657.0
1523966,million,3579.6666666666665
1523967,million,1111505.0
1523968,million,411434.0
1523969,million,750443.0
1523970,million,36000.0
1523971,million,502.0
1523972,million,36000.0
1523973,million,137188.0
1523974,million,454469.25
1523975,million,917617.0
1523976,million,167826.0
1523977,million,20863.0
1523978,million,228325.0
1523979,million,1172.0
1523980,million,361336.0
1523981,million,62094.0
1523982,million,1.0
1523983,million,46431.0
1523984,million,2617585.0
1523985,million,24510.0
1523986,million,13500.0
1523987,million,540.0
1523988,million,516006.0
1523989,million,320220.0
1523990,million,1266.0
1523991,million,74280.0
1523992,million,174778.66666666666
1523993,million,9399.5
1523994,million,2377.0
1523995,million,43202.0
1523996,million,19959.0
1523997,million,15336.90909090909
1523998,million,60963.0
1523999,million,409308.3333333333
1524000,million,9133.0
1524001,million,36000.0
1524002,million,265860.0
1524003,million,253881.0
1524004,million,3286879.0
1524005,million,8585.0
1524006,million,34565.28571428572
1524007,million,1608.0
1524008,million,18625.0
1524009,million,3749.0
1524010,million,2796.5
1524011,million,56.0
1524012,million,239549.5
1524013,million,3438303.0
1524014,million,27838.0
1524015,million,193315.5
1524016,million,43200.0
1524017,million,192.0
1524018,million,29160.0
1524019,million,259050.0
1524020,million,1442.0
1524021,million,77757.0
1524022,million,42570.0
1524023,million,1944.0
1524024,million,93026.0
1524025,million,7640.0
1524026,million,1.0
1524027,million,4996.0
1524028,million,57738.0
1524029,million,348400.0
1524030,million,3109.0
1524031,million,91320.0
1524032,million,60874.0
1524033,million,141.0
1524034,million,70140.0
1524035,million,2271.0
1524036,million,3171351.6666666665
1524037,million,2478.0
1524038,million,965757.5
1524039,million,106387.5
1524040,million,3290.0
1524041,million,39600.0
1524042,million,60.0
1524043,million,12060.0
1524044,million,12240.0
1524045,million,2.0
1524046,million,14400.0
1524047,million,1396903.6363636365
1524048,million,36000.0
1524049,million,4.0
1524050,million,605463.0
1524051,million,450.0
1524052,million,50280.0
1524053,million,2126.3333333333335
1524054,million,20400.0
1524055,million,52440.0
1524056,million,12120.0
1524057,million,2065.0
1524058,million,92179.33333333333
1524059,million,10800.0
1524060,million,96.0
1524061,million,244024.0
1524062,million,37.0
1524063,million,27625.333333333332
1524064,million,1385.0
1524065,million,605680.0
1524066,million,611342.0
1524067,million,214.0
1524068,million,317553.0
1524069,million,10136160.0
1524070,million,129864.5
1524071,million,76332.0
1524072,million,4466.5
1524073,million,23038.5
1524074,million,84793.0
1524075,million,16020.0
1524076,million,1397610.0
1524077,million,96.0
1524078,million,1618080.0
1524079,million,3762079.75
1524080,million,1157.0
1524081,million,3600.0
1524082,million,406200.0
1524083,million,2057.0
1524084,million,324660.0
1524085,million,406.6666666666667
1524086,million,21801171.0
1524087,million,492.5
1524088,million,2.0
1524089,million,17.0
1524090,million,720.0
1524091,million,16539.0
1524092,million,9.0
1524093,million,1190.0
1524094,million,104400.0
1524095,million,22980.0
1524096,million,229500.0
1524097,million,5831.0
1524098,million,13948.0
1524099,million,1772.0
1524100,million,103807.0
1524101,million,9635.5
1524102,million,24.0
1524103,million,62236.0
1524104,million,1055.0
1524105,million,221761.0
1524106,million,261701.0
1524107,million,1787.0
1524108,million,17143.0
1524109,million,94260.0
1524110,million,29834.0
1524111,million,179557.0
1524112,million,366.0
1524113,million,18471.0
1524114,million,907046.0
1524115,million,1400.2727272727273
1524116,million,1080.0
1524117,million,58746.0
1524118,million,14367.0
1524119,million,12842.0
1524120,million,4395680.0
1524121,million,169045.0
1524122,million,4860.0
1524123,million,45212.0
1524124,million,418.0
1524125,million,67727.0
1524126,million,270862.0
1524127,million,56704.0
1524128,million,329707.0
1524129,million,375.0
1524130,million,18394.0
1524131,million,803.0
1524132,million,52101.0
1524133,million,26914.5
1524134,million,3691.0
1524135,million,3371040.0
1524136,million,1077627.0
1524137,million,192216.0
1524138,million,5510.0
1524139,million,408.0
1524140,million,36000.0
1524141,million,1739.0
1524142,million,258269.66666666666
1524143,million,892.0
1524144,million,173505.0
1524145,million,66852.0
1524146,million,4289.0
1524147,million,331424.0
1524148,million,5872.0
1524149,million,5742.0
1524150,million,511983.0
1524151,million,11393.0
1524152,million,1487.0
1524153,million,61898.0
1524154,million,81410.21904761904
1524155,million,604115.0
1524156,million,3021463.0
1524157,million,2607464.0
1524158,million,60330.0
1524159,million,342602130.0
1524160,million,216.0
1524161,million,239804.0
1524162,million,1003609.0
1524163,million,11484.0
1524164,million,1934.6666666666667
1524165,million,255886.5
1524166,million,89.0
1524167,million,368349.0
1524168,million,3473.0
1524169,million,6748.5
1524170,million,46543.0
1524171,million,60.0
1524172,million,2.0
1524173,million,155113.0
1524174,million,1217391.0
1524175,million,67620.0
1524176,million,43200.0
1524177,million,1194398.0
1524178,million,4227.0
1524179,million,2715.0
1524180,million,1478.0
1524181,million,4388534.333333333
1524182,million,658.0
1524183,million,15780.0
1524184,million,21744.0
1524185,million,6161.0
1524186,million,27454.5
1524187,million,60.0
1524188,million,390.0
1524189,million,316963.0
1524190,million,81660.0
1524191,million,10357560.0
1524192,million,60646.0
1524193,million,618.0
1524194,million,2.0
1524195,million,598546.75
1524196,million,16140.0
1524197,million,20034.0
1524198,million,28735.333333333332
1524199,million,23390.0
1524200,million,1861.0
1524201,million,8224.0
1524202,million,7864929.0
1524203,million,16426500.0
1524204,million,4100.0
1524205,million,2280.0
1524206,million,43200.0
1524207,million,8460.0
1524208,million,72360.0
1524209,million,15750.0
1524210,million,1822267.0
1524211,million,3160.0
1524212,million,1978200.0
1524213,million,21600.0
1524214,million,18920.0
1524215,million,2820.0
1524216,million,43200.0
1524217,million,43200.0
1524218,million,240.0
1524219,million,10080.0
1524220,million,15422924.0
1524221,million,8612377.25
1524222,million,36000.0
1524223,million,36000.0
1524224,million,32580.0
1524225,million,1471340.0
1524226,million,7860.0
1524227,million,80120.0
1524228,million,65580.0
1524229,million,36000.0
1524230,million,200.0
1524231,million,508980.0
1524232,million,1.0
1524233,million,7.0
1524234,million,1.0
1524235,million,36000.0
1524236,million,4680.0
1524237,million,780.0
1524238,million,36000.0
1524239,million,118470.0
1524240,million,6390.0
1524241,million,120.0
1524242,million,1380.0
1524243,million,350820.0
1524244,million,19620.0
1524245,million,6135.0
1524246,million,2745.0
1524247,million,36000.0
1524248,million,12040.0
1524249,million,27300.0
1524250,million,18000.0
1524251,million,234300.0
1524252,million,14460.0
1524253,million,36000.0
1524254,million,8960.0
1524255,million,1340340.0
1524256,million,4191600.0
1524257,million,60.0
1524258,million,480.0
1524259,million,29760.0
1524260,million,24660.0
1524261,million,22380.0
1524262,million,28860.0
1524263,million,263760.0
1524264,million,81300.0
1524265,million,19393.333333333332
1524266,million,725400.0
1524267,million,32400.0
1524268,million,34260.0
1524269,million,8680.0
1524270,million,60.0
1524271,million,2430749.0
1524272,million,2040.0
1524273,million,28650.0
1524274,million,56100.0
1524275,million,180.0
1524276,million,523680.0
1524277,million,112710.0
1524278,million,20820.0
1524279,million,11400.0
1524280,million,780.0
1524281,million,79740.0
1524282,million,3120.0
1524283,million,10530.0
1524284,million,1507500.0
1524285,million,43200.0
1524286,million,43200.0
1524287,million,36000.0
1524288,million,6300.0
1524289,million,720.0
1524290,million,360.0
1524291,million,22500.0
1524292,million,8880.0
1524293,million,540.0
1524294,million,1551660.0
1524295,million,7410.0
1524296,million,3480.0
1524297,million,300.0
1524298,million,43200.0
1524299,million,8230.90909090909
1524300,million,39600.0
1524301,million,39600.0
1524302,million,6660.0
1524303,million,49596.0
1524304,million,60360.0
1524305,million,206820.0
1524306,million,43200.0
1524307,million,36000.0
1524308,million,36000.0
1524309,million,33680.0
1524310,million,4380.0
1524311,million,83850.0
1524312,million,5880.0
1524313,million,8553369.666666666
1524314,million,4500.0
1524315,million,262620.0
1524316,million,13909260.0
1524317,million,120320.0
1524318,million,820.0
1524319,million,43200.0
1524320,million,3390.0
1524321,million,368880.0
1524322,million,17700.0
1524323,million,1877560.0
1524324,million,300.0
1524325,million,12540.0
1524326,million,12120.0
1524327,million,223320.0
1524328,million,4080.0
1524329,million,10170.0
1524330,million,5196.0
1524331,million,180.0
1524332,million,36000.0
1524333,million,60.0
1524334,million,544704.0
1524335,million,158767.2
1524336,million,126980.0
1524337,million,2580.0
1524338,million,72408.0
1524339,million,971166.3333333334
1524340,million,19500.0
1524341,million,35610.0
1524342,million,18000.0
1524343,million,36000.0
1524344,million,36000.0
1524345,million,43200.0
1524346,million,447900.0
1524347,million,35880.0
1524348,million,32400.0
1524349,million,43200.0
1524350,million,599940.0
1524351,million,240.0
1524352,million,43200.0
1524353,million,1200.0
1524354,million,840.0
1524355,million,43200.0
1524356,million,36000.0
1524357,million,44820.0
1524358,million,960.0
1524359,million,75300.0
1524360,million,43200.0
1524361,million,36000.0
1524362,million,65520.0
1524363,million,1920.0
1524364,million,32400.0
1524365,million,13820.0
1524366,million,60.0
1524367,million,3840.0
1524368,million,1245.0
1524369,million,11930.0
1524370,million,2565.0
1524371,million,6865.5
1524372,million,29825.0
1524373,million,379.75
1524374,million,1378171.5
1524375,million,18257.333333333332
1524376,million,774.0
1524377,million,9072.0
1524378,million,26260.0
1524379,million,1686762.0
1524380,million,60432.0
1524381,million,65520.0
1524382,million,3515.3333333333335
1524383,million,474.5
1524384,million,660.0
1524385,million,44220.0
1524386,million,820.5
1524387,million,190380.0
1524388,million,2504832.0
1524389,million,128.0
1524390,million,35160.0
1524391,million,2520.0
1524392,million,31731.0
1524393,million,27747.333333333332
1524394,million,30236.0
1524395,million,20168.333333333332
1524396,million,1522.6666666666667
1524397,million,4148.0
1524398,million,450.0
1524399,million,1553.0
1524400,million,355020.0
1524401,million,1113360.0
1524402,million,600.0
1524403,million,1170.0
1524404,million,117253.0
1524405,million,60.0
1524406,million,435720.0
1524407,million,20460.0
1524408,million,43465.5
1524409,million,2523.3333333333335
1524410,million,12773.0
1524411,million,240.0
1524412,million,299614.5
1524413,million,36000.0
1524414,million,36660.0
1524415,million,17760.0
1524416,million,144200.0
1524417,million,16704.0
1524418,million,257.0
1524419,million,6304.5
1524420,million,694.0
1524421,million,75540.0
1524422,million,4981.5
1524423,million,239514.0
1524424,million,780.0
1524425,million,46000.0
1524426,million,2962.0
1524427,million,123810.0
1524428,million,119490.0
1524429,million,88532.5
1524430,million,43228.0
1524431,million,243780.0
1524432,million,61020.0
1524433,million,5134.0
1524434,million,8333.0
1524435,million,201939.0
1524436,million,34314.0
1524437,million,1320.0
1524438,million,447707.0
1524439,million,3819.0
1524440,million,12099.0
1524441,million,31560.0
1524442,million,26400.0
1524443,million,706.0
1524444,million,46920.0
1524445,million,4860.0
1524446,million,12300.0
1524447,million,10320.0
1524448,million,2390467.3333333335
1524449,million,11926.0
1524450,million,88852.0
1524451,million,177.0
1524452,million,338.0
1524453,million,441.5
1524454,million,38382.0
1524455,million,62376.5
1524456,million,3533.0
1524457,million,3110.0
1524458,million,91320.0
1524459,million,386.0
1524460,million,22029.0
1524461,million,600.0
1524462,million,34140.0
1524463,million,16500.0
1524464,million,87752.0
1524465,million,431.0
1524466,million,32400.0
1524467,million,32400.0
1524468,million,2456.0
1524469,million,15341.4
1524470,million,21166.0
1524471,million,3563.0
1524472,million,36360.0
1524473,million,66600.0
1524474,million,53044.0
1524475,million,11880.0
1524476,million,101222.0
1524477,million,4320.0
1524478,million,10954.0
1524479,million,3008.0
1524480,million,1451.0
1524481,million,3540.0
1524482,million,1124278.0
1524483,million,159.0
1524484,million,6834.0
1524485,million,40.0
1524486,million,53079.0
1524487,million,346080.0
1524488,million,1126620.0
1524489,million,231420.0
1524490,million,131353.33333333334
1524491,million,45.0
1524492,million,101489.0
1524493,million,248587.0
1524494,million,45390.0
1524495,million,595.0
1524496,million,305068.0
1524497,million,355934.0
1524498,million,120.0
1524499,million,260171.0
1524500,million,507.0
1524501,million,207.0
1524502,million,68457.0
1524503,million,925.0
1524504,million,654.0
1524505,million,3134933.0
1524506,million,14302.0
1524507,million,2813.0
1524508,million,1123125.0
1524509,million,369.0
1524510,million,399.46153846153845
1524511,million,21066.0
1524512,million,332.25
1524513,million,13647.5
1524514,million,56271.0
1524515,million,93957.66666666667
1524516,million,26925.0
1524517,million,58742.0
1524518,million,2201.0
1524519,million,59891.0
1524520,million,6845.0
1524521,million,411786.6666666667
1524522,million,634.5
1524523,million,66964.0
1524524,million,20530.0
1524525,million,29269.0
1524526,million,77400.0
1524527,million,238732.0
1524528,million,390.0
1524529,million,2781.0
1524530,million,1023248.0
1524531,million,32.0
1524532,million,129.0
1524533,million,3018.5
1524534,million,55725.0
1524535,million,304.0
1530646,minutes,701.0
1530647,minutes,255076.0
1530648,minutes,1542.0
1530649,minutes,6942.0
1530650,minutes,3300.0
1530651,minutes,5483.0
1530652,minutes,36000.0
1530653,minutes,671199.0
1530654,minutes,213895.5
1530655,minutes,3360.5
1530656,minutes,2111.0
1530657,minutes,1.0
1530658,minutes,11730.0
1530659,minutes,4500.0
1530660,minutes,39600.0
1530661,minutes,39600.0
1530662,minutes,42789.0
1530663,minutes,17329.0
1530664,minutes,146243.0
1530665,minutes,84570.0
1530666,minutes,17816.0
1530667,minutes,22052.0
1530668,minutes,907.0
1530669,minutes,12040.0
1530670,minutes,7836840.0
1530671,minutes,1981.0
1530672,minutes,19680.0
1530673,minutes,870037.0
1530674,minutes,5316.0
1530675,minutes,39600.0
1530676,minutes,2571606.5
1530677,minutes,4233628.0
1530678,minutes,600681.0
1530679,minutes,3192.0
1530680,minutes,1897.3333333333333
1530681,minutes,14440.0
1530682,minutes,8900.0
1530683,minutes,28932.0
1530684,minutes,12116.0
1530685,minutes,12961.0
1530686,minutes,7236.0
1530687,minutes,13912.0
1530688,minutes,23372.0
